,center,focus,best_FDC,size,depth
10394,Michie,Takuma Otoo,-4.150148086902417,11,2
10395,Satsuki Maue,Takuma Otoo,-4.150148086902417,11,2
10396,Aja,Narumi Konno,-0.7659705608044995,24,2
10397,Kôki Kai,Narumi Konno,-0.7659705608044995,24,2
10398,Yuki Saya,Narumi Konno,-0.7659705608044995,24,2
10399,Brian Ceponis,Lorenzo Lamas,36.83931646003706,191,4
10400,Richard Tanner,Lorenzo Lamas,36.83931646003706,191,4
10401,Weston Whitworth,Lorenzo Lamas,36.83931646003706,191,4
10402,Masami Akimoto,Daisuke Iijima,0.7971253983249409,33,3
10403,Masanobu Asakawa,Daisuke Iijima,0.7971253983249409,33,3
10404,Mito Awano,Daisuke Iijima,0.7971253983249409,33,3
10405,Alazne Erdozia,Sonia Torrecilla,1.1917033020842618,13,1
10406,José Manuel Cortizas,Sonia Torrecilla,1.1917033020842618,13,1
10407,Sonia Torrecilla,Sonia Torrecilla,1.1917033020842618,13,1
10408,Adelle Addington,David Avery,-0.6476939037729498,8,2
10409,Malcolm Lauder,David Avery,-0.6476939037729498,8,2
10410,Phil Deguara,David Avery,-0.6476939037729498,8,2
10411,Anthony Kiedis,Flea,0.4559444197413772,11,2
10412,Bob Forrest,Flea,0.4559444197413772,11,2
10413,John Frusciante,Flea,0.4559444197413772,11,2
10414,Frazer Hines,Nicholas Briggs,0.08806497856993488,10,2
10415,Nicola Bryant,Nicholas Briggs,0.08806497856993488,10,2
10416,Amanda Evans,Louise Dylan,-1.336888693148777,31,3
10417,Andrew Wisher,Louise Dylan,-1.336888693148777,31,3
10418,Beverley Cressman,Louise Dylan,-1.336888693148777,31,3
10419,Cherish Hamutoff,Jeremy Gardner,-2.9815889717779096,25,4
10420,Clay Adams,Jeremy Gardner,-2.9815889717779096,25,3
10421,Jay Anthony,Jeremy Gardner,-2.9815889717779096,25,4
10422,Josh Gibson,Jeremy Gardner,-2.9815889717779096,25,4
10423,Brielle Brown,Ron Gilbert,-2.292435242156472,17,2
10424,Robert O'Brien,Ron Gilbert,-2.292435242156472,17,2
10425,Brent Donnelly,Parker Posey,40.99137247634689,434,5
10426,David L. McCallum,Parker Posey,40.99137247634689,434,5
10427,James Nolan,Ben Carlson,-2.5591328433525256,22,3
10428,Kim Sarcen,Parker Posey,40.99137247634689,434,5
10429,Jandro Asuncion,Donna Gimeno,-0.6476939037729498,8,2
10430,Lee Thompson,Andy Pandini,5.238377154970127,24,2
10431,Phil Gascoyne,Andy Pandini,5.238377154970127,24,2
10432,Sarah Spencer,Andy Pandini,5.238377154970127,24,2
10433,Stan Rowe,Andy Pandini,5.238377154970127,24,2
10434,Jace Duncan,Augustine Frizzell,-0.6476939037729498,8,2
10435,Madeleine Ausburn,Augustine Frizzell,-0.6476939037729498,8,2
10436,Reese Kirkham,Augustine Frizzell,-0.6476939037729498,8,2
10437,Charlotta Mohlin,Yasmani Guerrero,0.08806497856993488,10,2
10438,Lieter Ledesma Alberto,Yasmani Guerrero,0.08806497856993488,10,2
10439,Seedne Bujaidar,Yasmani Guerrero,0.08806497856993488,10,2
10440,Matthew Vadum,Michael May,-2.1720738946637423,31,3
10441,Aaron T. Frye,Uwe Boll,5.238377154970127,24,2
10442,Michael Flesher,Uwe Boll,5.238377154970127,24,2
10443,Wes Vance,Uwe Boll,5.238377154970127,24,2
10444,Elly Brown,Ashley Campbell,0.4559444197413772,11,2
10445,Sabrina Cofield,Ashley Campbell,0.4559444197413772,11,2
10446,Will Edwards,Ashley Campbell,0.4559444197413772,11,2
10447,Jori Allen,Ken Anthony II,-4.518027528073859,10,2
10448,Tiffany Antonescu,Ken Anthony II,-4.518027528073859,10,2
10449,Darin Andersen,Nick Whitaker,-3.690690451287304,17,3
10450,Jaelin Petrie,Nick Whitaker,-3.690690451287304,17,3
10451,Junior Case,Nick Whitaker,-3.690690451287304,17,3
10452,Stephanie Albach,Nick Whitaker,-3.690690451287304,17,3
10453,Ben Yeo,Nancy Sit Ka-Yin,-2.605367766661711,19,2
10454,Olivia Ang,Nancy Sit Ka-Yin,-2.605367766661711,19,2
10455,Britt Welin,Ram Dass ,-1.0789030853097392,26,3
10456,Ken Adams,Ram Dass ,-1.0789030853097392,26,3
10457,Lady Miss Kier,Ram Dass ,-1.0789030853097392,26,3
10458,Beth Emery,Babe Cabita,-0.05855915449595078,50,3
10459,Colleen Doran,Babe Cabita,-0.05855915449595078,50,3
10460,Jeffrey Watkins,William Nicol,0.8238238609128196,12,2
10461,Ken Roht,William Nicol,0.8238238609128196,12,2
10462,Sharon Bollum,William Nicol,0.8238238609128196,12,2
10463,Manabu Hosoi,Yôko Chôsokabe,5.974136037313012,26,2
10464,Miho Aihara,Yôko Chôsokabe,5.974136037313012,26,2
10465,Rin Amikawa,Yôko Chôsokabe,5.974136037313012,26,2
10466,Hideto Katsuya,Mikio Ohsawa,0.4559444197413772,11,2
10467,Hikari Nagase,Mikio Ohsawa,0.4559444197413772,11,2
10468,Koran Kuroda,Mikio Ohsawa,0.4559444197413772,11,2
10469,Tsunekichi Fujiwara,Mikio Ohsawa,0.4559444197413772,11,2
10470,Adnan Novo,Anita Mančić,-1.9245558009850294,18,3
10471,Albert Michael Ramirez,Anita Mančić,-1.9245558009850294,18,3
10472,Edin Ličina,Anita Mančić,-1.9245558009850294,18,3
10473,Lana Stanišić,Anita Mančić,-1.9245558009850294,18,3
10474,Vasan Karthik,Singamuthu,-4.885906969245302,9,2
10475,Arisa Matsumoto,Yumeka Sasaki,4.108040368867922,42,3
10476,Hitoshi Kajiki,Yumeka Sasaki,4.108040368867922,42,3
10477,Jirô Miyaji,Yumeka Sasaki,4.108040368867922,42,3
10478,Daido Moriyama,Nobuyoshi Araki,-1.7513322272872769,5,2
10479,Caroline Bentley,Kenny Alfonso,-0.6476939037729498,8,2
10480,Eric Bradley,Kenny Alfonso,-0.6476939037729498,8,2
10481,Randall Bentley,Kenny Alfonso,-0.6476939037729498,8,2
10482,Gen Mijares,Chai Fonacier,0.4559444197413772,11,2
10483,Jaylou Dari,Chai Fonacier,0.4559444197413772,11,2
10484,Ligaya Rabago,Chai Fonacier,0.4559444197413772,11,2
10485,Cory Howard,Barbara Weetman,-1.7513322272872769,5,2
10486,Jon Stafford,Barbara Weetman,-1.7513322272872769,5,2
10487,Jonathan Guggenheim,Barbara Weetman,-1.7513322272872769,5,2
10488,Austin Jenkins,Dave Finlay,14.353717805002105,67,3
10489,Carrie Archer-Spina,Dave Finlay,14.353717805002105,67,3
10490,Ryan Cluney,Dave Finlay,14.353717805002105,67,3
10491,Sami Johnston,Dave Finlay,14.353717805002105,67,2
10492,Michael Hopes,Dave Finlay,14.050388926028583,70,2
10493,Alexa Falk,June Foray,-0.79299819305025,26,5
10494,Ruby Chimerica,June Foray,-0.79299819305025,26,5
10495,Alton Milne,Vivienne Harvey,-0.27981446260150744,9,2
10496,Sandra Louise Douglas,Vivienne Harvey,-0.27981446260150744,9,2
10497,Sharon Osdin,Vivienne Harvey,-0.27981446260150744,9,2
10498,David Ellefson,Dave Mustaine,0.08806497856993488,10,2
10499,DJ Ashba,Steven Adler,-2.605367766661711,19,3
10500,Tommy Stinson,Steven Adler,-2.605367766661711,19,3
10501,Colleen Tate,Brant Cotton,0.08806497856993488,10,2
10502,Jenifer Shaw,Brant Cotton,0.08806497856993488,10,2
10503,Walter Cline,Brant Cotton,0.08806497856993488,10,2
10504,Kara Eberle,Burnie Burns,4.853402896742525,45,3
10505,Marianne Lindberg De Geer,Alexandra Rapaport,4.944734271578021,50,4
10506,Jocelyn Samson,Kathleen Hanna,0.08806497856993488,10,2
10507,Eva Kim,Kestrin Pantera,-0.27981446260150744,9,2
10508,Jonathan Grubb,Kestrin Pantera,-0.27981446260150744,9,2
10509,Ria Bellafiore,Kestrin Pantera,-0.27981446260150744,9,2
10510,Sam Friedman,Kestrin Pantera,-0.27981446260150744,9,2
10511,Iren Reppen,Maria Grazia Di Meo,-1.0155733449443922,7,2
10512,Ketil Høegh,Maria Grazia Di Meo,-1.0155733449443922,7,2
10513,Torfinn Nag,Maria Grazia Di Meo,-1.0155733449443922,7,2
10514,Audrey Jessup,Nico Tortorella,0.4559444197413772,11,2
10515,Cameron Scoggins,Nico Tortorella,0.4559444197413772,11,2
10516,Pep Muñoz,Nico Tortorella,0.4559444197413772,11,2
10517,Bex Etter,Shawn C. Phillips,17.324796028598183,78,3
10518,Elizabeth Wyld,Shawn C. Phillips,17.324796028598183,78,3
10519,Michael Mowen,Shawn C. Phillips,17.324796028598183,78,3
10520,Myrtle Sarrosa,Erlinda Villalobos,-0.6476939037729498,8,2
10521,Red San Buenaventura,Erlinda Villalobos,-0.6476939037729498,8,2
10522,Tony Leyba,Erlinda Villalobos,-0.6476939037729498,8,2
10523,Cory DuVal,Jae Mosc,-1.4467825264811818,25,3
10524,Danny Gilfeather,Jae Mosc,-1.4467825264811818,25,3
10525,Kevin Baggott,Jae Mosc,-1.4467825264811818,25,3
10526,Benjamin Wood,Lukas Hassel,-0.554894887496706,36,3
10527,Drew Rin Varick,Lukas Hassel,-0.554894887496706,36,3
10528,Johnny Rock,Lukas Hassel,-0.554894887496706,36,3
10529,Gene Moore,Kerry Ellis,-3.7822686457309747,12,2
10530,Robyn Allen,Kerry Ellis,-3.7822686457309747,12,2
10531,Tim McMillan,Kerry Ellis,-3.7822686457309747,12,2
10532,Adam Smoot,David H. Stevens,0.4559444197413772,11,2
10533,Ashley Clark,David H. Stevens,0.4559444197413772,11,2
10534,Jim Smooth,David H. Stevens,0.4559444197413772,11,2
10535,Andrew Fitzgerald,Michael Cavadias,1.1917033020842618,13,2
10536,Dolores Duffy,Michael Cavadias,1.1917033020842618,13,2
10537,Noah Blake,Michael Cavadias,1.1917033020842618,13,2
10538,Bobby Heenan,Glenn Thomas Jacobs,15.539001507770513,52,1
10539,Eldridge Wayne Coleman,Glenn Thomas Jacobs,15.539001507770513,52,1
10540,Claudio Castagnoli,Glenn Thomas Jacobs,15.906880948941955,53,1
10541,Keraun Harris,Wesley Jonathan,19.062149546893185,204,4
10542,Kiya Roberts,Wesley Jonathan,19.062149546893185,204,4
10543,Simone Shepherd,Wesley Jonathan,19.062149546893185,204,4
10544,John Patrick Barry,Syn DeVil,2.5915495624599267,39,3
10545,Michael Manna,Glenn Thomas Jacobs,20.654026638029897,88,2
10546,Troy Martin,Glenn Thomas Jacobs,20.654026638029897,88,2
10547,Kevin Kolsch,April Telek,18.375907549836686,212,4
10548,Stewart Goldstein,April Telek,18.375907549836686,212,4
10549,Anna Heidegger,Frederik Wolf,-3.7822686457309747,12,2
10550,Cris Kotzen,Frederik Wolf,-3.7822686457309747,12,2
10551,Iman Rezai,Frederik Wolf,-3.7822686457309747,12,2
10552,H.K. DeWitt,Frederik Wolf,-3.7822686457309747,12,2
10553,Clara Westhoff,Vas Blackwood,22.65657452068487,120,4
10554,Jürgen F.  Schmid,Vas Blackwood,22.65657452068487,120,4
10555,Philipp Droste,Vas Blackwood,22.65657452068487,120,4
10556,Kevin Macdonald,Brendan Mackey,2.1953806074557733,33,3
10557,Simon Yates,Brendan Mackey,2.1953806074557733,33,3
10558,Amy Staats,Yury Tsykun,-0.6476939037729498,8,2
10559,Matthew Principe,Yury Tsykun,-0.6476939037729498,8,2
10560,Nell Gwynn,Yury Tsykun,-0.6476939037729498,8,2
10561,Charles T. Tart,Robert Redford,30.847756656852326,169,4
10562,Frances Vaughan,Robert Redford,30.847756656852326,169,4
10563,James Fadiman,Robert Redford,30.847756656852326,169,4
10564,Miles Vich,Robert Redford,30.847756656852326,169,4
10565,Esther Zynn,Tristan Lake Leabu,1.9274621844271465,15,2
10566,Ann Sonneville,Marissa Joy Davis,-2.1359362561026205,29,3
10567,Eric Michaels,Marissa Joy Davis,-2.1359362561026205,29,3
10568,Ron E. Rains,Marissa Joy Davis,-2.1359362561026205,29,3
10569,Annabel Bloom,Geneva Carr,-4.150148086902417,11,2
10570,Lars Gerhard,Maggie Geha,-4.150148086902417,11,2
10571,Patch Darragh,Geneva Carr,-4.150148086902417,11,2
10572,Anik Rompré,Angela Parent,1.5595827432557041,14,2
10573,Danielle Cooper,Sam McMurray,1.506720517050681,41,3
10574,Kevin Willmott,Sam McMurray,1.506720517050681,41,3
10575,Tosin  Morohunfola,Sam McMurray,1.506720517050681,41,3
10576,Asia Begum,Humayun Saeed,-0.7564903250768686,37,3
10577,Bjørnar Teigen,Humayun Saeed,-0.7564903250768686,37,3
10578,Niklas Gundersen,Humayun Saeed,-0.7564903250768686,37,3
10579,Mariann Flores,Gerald Anderson,13.967522724941928,65,3
10580,Phyllis Johnson,Usman Sharif,-4.499711889185126,11,2
10581,Usman Sharif,Usman Sharif,-4.499711889185126,11,2
10582,Daniela Italiano,Angus Sampson,1.4596217251128887,31,3
10583,Mylinh Dinh,Angus Sampson,1.4596217251128887,31,3
10584,Rodney Anderson,Angus Sampson,1.4596217251128887,31,3
10585,Viet Dang,Angus Sampson,1.4596217251128887,31,3
10586,Behrouz Shoaybi,Shaghayegh Farahani,-0.5828141719171578,34,3
10587,Dariush Faezi,Shaghayegh Farahani,-0.5828141719171578,34,3
10588,Farshid Ebrahimian,Shaghayegh Farahani,-0.5828141719171578,34,3
10589,Lottie Johansson,Khyan Mansley,-3.4143892045595323,13,2
10590,Lucy Pearman,Khyan Mansley,-3.4143892045595323,13,2
10591,David Quast,Gharrett Patrick Paon,0.4559444197413772,11,2
10592,Jason Lee Fraser,Gharrett Patrick Paon,0.4559444197413772,11,2
10593,Kial Natale,Gharrett Patrick Paon,0.4559444197413772,11,2
10594,Lee Majdoub,Gharrett Patrick Paon,0.4559444197413772,11,2
10595,Mike Troll,Rotimi,-4.904222608134036,8,2
10596,Manic Street Preachers,David Suchet,48.08106233736084,449,5
10597,Nicky Wire,David Suchet,48.08106233736084,449,5
10598,Richey James Edwards,David Suchet,48.08106233736084,449,5
10599,Sean Moore,David Suchet,48.08106233736084,449,5
10600,David Barton,John Cusack,59.78588420457617,958,5
10601,Elizabeth Canavan,Susan Aston,-0.6476939037729498,8,2
10602,Michael Puzzo,Susan Aston,-0.6476939037729498,8,2
10603,Thomas P. Sherman,Susan Aston,-0.6476939037729498,8,2
10604,Kazuo Ota,João Miguel,16.034497759990735,100,4
10605,Go Hui-gi,Hyun Young,0.24452290486939798,41,3
10606,Park Gi-rim,Hyun Young,0.24452290486939798,41,3
10607,Yoo Soon-Woong,Kim Jae-rok,2.6632210667700313,17,2
10608,Kim Eung-soo,Kim Tae-hoon,3.6031160523142365,33,3
10609,Lee Jae-won,Park Hae-Il,22.282531000460512,388,5
10610,이용희,Park Hae-Il,22.282531000460512,388,5
10611,Hwang Chan-woo,Ha Na-Kyung,-0.6476939037729498,8,2
10612,Dong Ha,Lee Da-in,-3.4143892045595323,13,2
10613,Han Jeong-woo,Lee Da-in,-3.4143892045595323,13,2
10614,Han Ye-won,Lee Da-in,-3.4143892045595323,13,2
10615,Nam Myung-ryeol,Choi Il-hwa,1.8275011662843306,32,3
10616,Park Hae-jin,Lee Young-ah,-4.150148086902417,11,2
10617,Song Jae-hee,Lee Young-ah,-4.150148086902417,11,2
10618,Kim C,Yang Yeong-Jo,-4.518027528073859,10,2
10619,Tsubasa Nakae,Kiki Sugino,0.42924595715349856,32,3
10620,Jørn Faurschou,Michael Carøe,-4.499711889185126,11,2
10621,Diego Mestanza,Thierry Levaret,-1.0155733449443922,7,2
10622,Françoise Klein,Thierry Levaret,-1.0155733449443922,7,2
10623,Ayaka Tomoda,Eom Tae-woong,4.2362498410890606,49,3
10624,Jin Hye-Kyung,Eom Tae-woong,4.2362498410890606,49,3
10625,Mizinga Mwinga,Ralph Prosper,-3.7822686457309747,12,2
10626,Rachel Mwanza,Ralph Prosper,-3.7822686457309747,12,2
10627,Serge Kanyinda,Ralph Prosper,-3.7822686457309747,12,2
10628,Lexi DiBenedetto,Richard Grieco,25.01449688404961,116,4
10629,Louis Bottino,Richard Grieco,25.01449688404961,116,4
10630,Park Hee-jeong,Yoon Yoo Sun,-1.7513322272872769,5,2
10631,Kim Gyeong-ryong,Hyun-sung Kim,-1.4284668875924476,26,3
10632,Kim Seung-hwan,Hyun-sung Kim,-1.4284668875924476,26,3
10633,Min Ji,Hyun-sung Kim,-1.4284668875924476,26,3
10634,Al Satterwhite,Maryum Ali,0.8238238609128196,12,2
10635,John Capellaro,Maryum Ali,0.8238238609128196,12,2
10636,Robert Glenn Ketchum,Maryum Ali,0.8238238609128196,12,2
10637,Gloria Poon,Chan Lai-Wan,-1.2071125575308783,19,3
10638,Leslie Ho,Chan Lai-Wan,-1.2071125575308783,19,2
10639,Tiny Gary,Chan Lai-Wan,-1.2071125575308783,19,3
10640,Wong Lo-Yiu,Chan Lai-Wan,-1.2071125575308783,19,3
10641,Craig McNamara,The Naked Cowboy,-3.4327048434482665,12,2
10642,Lena Kostyuk,Natalya Buzko,-1.3834527861158346,6,2
10643,Roma Burlaka,Natalya Buzko,-1.3834527861158346,6,2
10644,Zhan Daniel,Natalya Buzko,-1.3834527861158346,6,2
10645,Deyan Slavchev,Predrag 'Miki' Manojlović,20.237730582173864,235,5
10646,Dicho Hristov,Predrag 'Miki' Manojlović,20.237730582173864,235,5
10647,Fani Kolarova,Predrag 'Miki' Manojlović,20.237730582173864,235,5
10648,Pichasini Tanwiboon,Prinya Ngamwongwarn,0.4205339637964819,32,3
10649,Songsitt Rungnoppakhunsri,Prinya Ngamwongwarn,0.4205339637964819,32,3
10650,Takrit Hemannopjit,Prinya Ngamwongwarn,0.4205339637964819,32,3
10651,Tin Chokamolkit,Prinya Ngamwongwarn,0.4205339637964819,32,3
10652,Katerina Cakmakoska Klinceska,Yavor Baharov,2.372293199067832,99,4
10653,Petar Gorko,Yavor Baharov,2.372293199067832,99,4
10654,Boo Johnson,Debi Derryberry,3.813423483251415,45,3
10655,Julian Davidson,Debi Derryberry,3.813423483251415,45,3
10656,Madars Apse,Debi Derryberry,3.813423483251415,45,3
10657,Nick Garcia,Debi Derryberry,3.813423483251415,45,3
10658,Joyee Lam,Chet Lam,2.6632210667700313,17,2
10659,Ki Lok Chan,Chet Lam,2.6632210667700313,17,2
10660,Lik Hang Hung,Chet Lam,2.6632210667700313,17,2
10661,Nadech Kugimiya,Wanida Termthanaporn ,1.7992771000540813,53,3
10662,กุลพงษ์ บุญนาค,Wanida Termthanaporn ,1.7992771000540813,53,3
10663,สุรชัย จันทิมาธร,Wanida Termthanaporn ,1.7992771000540813,53,3
10664,อมราวดี ดีคาบาเลส,Wanida Termthanaporn ,1.7992771000540813,53,3
10665,Anna Hutsol,Michael Moore,8.556806847354101,107,4
10666,Oksana Shachko,Michael Moore,8.556806847354101,107,4
10667,Sasha Shevchenko,Michael Moore,8.556806847354101,107,4
10668,Ayako,Ema Fujisawa,0.4559444197413772,11,2
10669,Kyôko Maya,Ema Fujisawa,0.4559444197413772,11,2
10670,Yûji Miyake,Ema Fujisawa,0.4559444197413772,11,2
10671,Arthur Barrow,Keith David,60.75981350353237,531,5
10672,Chad Wackerman,Keith David,60.75981350353237,531,5
10673,Ed Mann,Keith David,60.75981350353237,531,5
10674,Tommy Mars,Keith David,60.75981350353237,531,5
10675,Axel Stosberg,Wilfried Dziallas,2.3968526352318493,44,3
10676,Heidi Mahler,Wilfried Dziallas,2.3968526352318493,44,3
10677,Joachim Bliese,Wilfried Dziallas,2.3968526352318493,44,3
10678,Birte Kretschmer,Wilfried Dziallas,2.3968526352318493,44,3
10679,Jukka Keinonen,Kaarina Hazard,-3.4327048434482665,12,2
10680,Leila Lowfire,Hermann Beyer,20.210937330859515,194,4
10681,Mela Feigenbaum,Hermann Beyer,20.210937330859515,194,4
10682,Raffael Betzler,Hermann Beyer,20.210937330859515,194,4
10683,Gabriela Souza,Tuca Andrada,-0.38861088390542636,25,3
10684,Ivan Soares,Caco Ciocler,23.076675445197626,199,5
10685,Veronica Alves,Caco Ciocler,23.076675445197626,199,5
10686,Pedro Bandeira,Tuca Andrada,-0.38861088390542636,25,3
10687,Bohdana Smyrnova,Tuca Andrada,-0.38861088390542636,25,3
10688,Pedro Sotero,Tuca Andrada,-0.38861088390542636,25,3
10689,Park Ha-yan,Wi Ji-Woong,-3.220888711315953,33,5
10690,Park Se-mi-I,Wi Ji-Woong,-3.220888711315953,33,5
10691,Wi Ji-Woong,Wi Ji-Woong,-3.220888711315953,35,5
10692,Yoo Da-eun,Wi Ji-Woong,-3.220888711315953,33,5
10693,Shahnoor,Joya Ahsan,-2.760937436484493,40,3
10694,Sharmin Zoha Shoshee,Joya Ahsan,-2.760937436484493,40,3
10695,Kinuyo Tanaka,Akira Ishida,10.73900756269064,184,4
10696,Ziga Saksida,Kolja Saksida,-0.27981446260150744,9,2
10697,Chonthicha Bunruangkhao,Todsaporn Rottakit,-0.6476939037729498,8,2
10698,Taneth Shimtuam,Todsaporn Rottakit,-0.6476939037729498,8,2
10699,Ubonwan Boonrod,Todsaporn Rottakit,-0.6476939037729498,8,2
10700,Klaus Peterson,Hotaru Hazuki,3.1455472278167913,104,4
10701,Amata Piyavanich,Paramej Noiam,0.6139690094375991,23,3
10702,Natphatthara Inthasuwan,Paramej Noiam,0.6139690094375991,23,3
10703,Chen Yaxi,Zu Feng,0.4559444197413772,11,2
10704,Fan Lei,Zu Feng,0.4559444197413772,11,2
10705,Ning Wenbin,Zu Feng,0.4559444197413772,11,2
10706,Bidipta Chakraborty,Sudipta Chakraborty,-0.27981446260150744,9,2
10707,Kaushik Sen,Sudipta Chakraborty,-0.27981446260150744,9,2
10708,Slawomir Federowicz,Ewa Ziętek,-1.3446134080730996,39,3
10709,Nazli George,Tallie Medel,5.6459598428129105,91,4
10710,Paul Slabolepszy,Tallie Medel,5.6459598428129105,91,4
10711,Robin Smith,Tallie Medel,5.6459598428129105,91,4
10712,Vanessa Harris ,Tallie Medel,5.6459598428129105,91,4
10713,Hristodoulos Martas,Dexter Fletcher,9.194361069889002,85,4
10714,Maria Kitsou,Dexter Fletcher,9.194361069889002,85,4
10715,Stavros Louras,Dexter Fletcher,9.194361069889002,85,4
10716,Dragana Kostadinovska,Bogdan Diklić,12.425746831290013,163,4
10717,Sofija Kunovska,Bogdan Diklić,12.425746831290013,163,4
10718,Giorgos Gerontidakis-Sempetadelis,Dina Mihailidou,-0.6476939037729498,8,2
10719,Giorgos Lazarides,Dina Mihailidou,-0.6476939037729498,8,2
10720,Markella Pappa,Dina Mihailidou,-0.6476939037729498,8,2
10721,Scott Marcus,Liam McIntyre,1.0001640894977752,25,3
10722,Steven Kennedy,Liam McIntyre,1.0001640894977752,25,3
10723,Tegan Crowley,Liam McIntyre,1.0001640894977752,25,3
10724,Charly Urbina,Iñaki Urrutia,-1.0155733449443922,7,2
10725,Eriz Alberdi,Iñaki Urrutia,-1.0155733449443922,7,2
10726,Puri Urretabizkaia,Iñaki Urrutia,-1.0155733449443922,7,2
10727,George Blasing,Osama Bin Laden,-1.5017294431473844,22,3
10728,Mark A. Hernandez,Osama Bin Laden,-1.5017294431473844,22,3
10729,Ernie Joseph,Lisa Coronado,1.0687014294828372,152,5
10730,Karie Gonia,Lisa Coronado,1.0687014294828372,152,5
10731,Wonder Russell,Lisa Coronado,1.0687014294828372,152,5
